signal_id,ticker,ts,station,valid_date,lead_day,lower_f,upper_f,yes_won,original_p_yes,shadow_p_yes,original_brier,shadow_brier,shadow_mean_f,shadow_sigma_f,weights,shadow_action,shadow_side,shadow_pnl
37181,KXHIGHCHI-26MAY12-B79.5,2026-05-12 04:50:35.796417+00:00,KMDW,2026-05-12,1,79.0,81.0,0,0.1745254078965347,0.1184683594789202,0.030459118001451818,0.014034752197626663,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-9.029999999999996
37168,KXHIGHCHI-26MAY12-T80,2026-05-12 04:45:15.245501+00:00,KMDW,2026-05-12,1,81.0,,0,0.15181797019472773,0.10134270290537906,0.023048696074047238,0.010270343432167924,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-17.880000000000017
37167,KXHIGHCHI-26MAY12-T73,2026-05-12 04:45:14.952869+00:00,KMDW,2026-05-12,1,,73.0,0,0.26652708340648346,0.2325459804107194,0.07103668618916659,0.05407763300518269,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-19.91999999999999
37166,KXHIGHCHI-26MAY12-B75.5,2026-05-12 04:45:14.703298+00:00,KMDW,2026-05-12,1,75.0,77.0,0,0.1882920937770115,0.19779704780283125,0.03545391257893089,0.039123672119515514,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,10.309999999999999
37165,KXHIGHCHI-26MAY12-B73.5,2026-05-12 04:45:14.437687+00:00,KMDW,2026-05-12,1,73.0,75.0,1,0.18433601667617205,0.1767402294372603,0.6653077336916938,0.6777566498270148,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,-19.81
37164,KXHIGHCHI-26MAY12-B79.5,2026-05-12 04:45:14.172735+00:00,KMDW,2026-05-12,1,79.0,81.0,0,0.17360793401556818,0.1184683594789202,0.030139714753153874,0.014034752197626663,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-9.029999999999996
37163,KXHIGHCHI-26MAY12-B77.5,2026-05-12 04:45:13.878411+00:00,KMDW,2026-05-12,1,77.0,79.0,0,0.32854127225113605,0.1731056799648898,0.1079393675723951,0.029965576436106846,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,5.68
37150,KXHIGHCHI-26MAY12-T80,2026-05-12 04:40:08.912129+00:00,KMDW,2026-05-12,1,81.0,,0,0.15150027272757768,0.10134270290537906,0.022952332636530418,0.010270343432167924,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-17.880000000000017
37149,KXHIGHCHI-26MAY12-B79.5,2026-05-12 04:40:08.652125+00:00,KMDW,2026-05-12,1,79.0,81.0,0,0.17273424780183344,0.1184683594789202,0.0298371203636652,0.014034752197626663,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-3.2999999999999994
37148,KXHIGHCHI-26MAY12-B75.5,2026-05-12 04:40:08.369498+00:00,KMDW,2026-05-12,1,75.0,77.0,0,0.18942668306943233,0.19779704780283125,0.03588246825868716,0.039123672119515514,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,10.309999999999999
37147,KXHIGHCHI-26MAY12-T73,2026-05-12 04:40:08.100482+00:00,KMDW,2026-05-12,1,,73.0,0,0.2675860821454449,0.2325459804107194,0.07160231135794877,0.05407763300518269,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-19.989999999999988
37146,KXHIGHCHI-26MAY12-B73.5,2026-05-12 04:40:07.807997+00:00,KMDW,2026-05-12,1,73.0,75.0,1,0.1844116566950929,0.1767402294372603,0.6651843457348431,0.6777566498270148,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,-19.240000000000002
37145,KXHIGHCHI-26MAY12-B77.5,2026-05-12 04:40:07.520593+00:00,KMDW,2026-05-12,1,77.0,79.0,0,0.3274634278817177,0.1731056799648898,0.10723229660004491,0.029965576436106846,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,5.68
37131,KXHIGHCHI-26MAY12-B77.5,2026-05-12 04:35:02.276321+00:00,KMDW,2026-05-12,1,77.0,79.0,0,0.3263866706642361,0.1731056799648898,0.10652825878728452,0.029965576436106846,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,5.68
37130,KXHIGHCHI-26MAY12-T80,2026-05-12 04:35:01.973253+00:00,KMDW,2026-05-12,1,81.0,,0,0.1511828957013249,0.10134270290537906,0.022856267952637684,0.010270343432167924,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-17.880000000000017
37129,KXHIGHCHI-26MAY12-T73,2026-05-12 04:35:01.663776+00:00,KMDW,2026-05-12,1,,73.0,0,0.2686440127408386,0.2325459804107194,0.07216960558149985,0.05407763300518269,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-19.929999999999993
37128,KXHIGHCHI-26MAY12-B75.5,2026-05-12 04:35:01.387054+00:00,KMDW,2026-05-12,1,75.0,77.0,0,0.19056012797498073,0.19779704780283125,0.03631316237384103,0.039123672119515514,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,10.309999999999999
37127,KXHIGHCHI-26MAY12-B73.5,2026-05-12 04:35:01.093736+00:00,KMDW,2026-05-12,1,73.0,75.0,1,0.18448722042081656,0.1767402294372603,0.6650610936569659,0.6777566498270148,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,-19.240000000000002
37126,KXHIGHCHI-26MAY12-B79.5,2026-05-12 04:35:00.829017+00:00,KMDW,2026-05-12,1,79.0,81.0,0,0.17186144281890203,0.1184683594789202,0.029536355527794732,0.014034752197626663,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-3.2999999999999994
37113,KXHIGHCHI-26MAY12-B77.5,2026-05-12 04:29:55.733425+00:00,KMDW,2026-05-12,1,77.0,79.0,0,0.3253097790166909,0.1731056799648898,0.10582645232388826,0.029965576436106846,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,5.68
37112,KXHIGHCHI-26MAY12-B79.5,2026-05-12 04:29:55.468514+00:00,KMDW,2026-05-12,1,79.0,81.0,0,0.17098852886876104,0.1184683594789202,0.029237077004703127,0.014034752197626663,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-9.029999999999996
37111,KXHIGHCHI-26MAY12-B73.5,2026-05-12 04:29:55.147271+00:00,KMDW,2026-05-12,1,73.0,75.0,1,0.18456279358045563,0.1767402294372603,0.6649378376133105,0.6777566498270148,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,-19.81
37110,KXHIGHCHI-26MAY12-T80,2026-05-12 04:29:54.902182+00:00,KMDW,2026-05-12,1,81.0,,0,0.15086547905145672,0.10134270290537906,0.022760392769425528,0.010270343432167924,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-17.880000000000017
37109,KXHIGHCHI-26MAY12-T73,2026-05-12 04:29:54.654851+00:00,KMDW,2026-05-12,1,,73.0,0,0.2697020754158459,0.2325459804107194,0.07273920948361463,0.05407763300518269,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-19.91999999999999
37108,KXHIGHCHI-26MAY12-B75.5,2026-05-12 04:29:54.350755+00:00,KMDW,2026-05-12,1,75.0,77.0,0,0.19169371438788874,0.19779704780283125,0.03674648013582546,0.039123672119515514,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,10.309999999999999
37097,KXHIGHCHI-26MAY12-B79.5,2026-05-12 04:24:43.445331+00:00,KMDW,2026-05-12,1,79.0,81.0,0,0.17009607036217755,0.1184683594789202,0.028932673152654857,0.014034752197626663,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-9.029999999999996
37096,KXHIGHCHI-26MAY12-B73.5,2026-05-12 04:24:43.165961+00:00,KMDW,2026-05-12,1,73.0,75.0,1,0.18464005882427298,0.1767402294372603,0.6648118336740851,0.6777566498270148,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,-19.240000000000002
37095,KXHIGHCHI-26MAY12-T73,2026-05-12 04:24:42.910038+00:00,KMDW,2026-05-12,1,,73.0,0,0.27078382813002366,0.2325459804107194,0.0733238815767502,0.05407763300518269,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-19.929999999999993
37094,KXHIGHCHI-26MAY12-T80,2026-05-12 04:24:42.619162+00:00,KMDW,2026-05-12,1,81.0,,0,0.150540955438035,0.10134270290537906,0.02266257926419644,0.010270343432167924,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-17.880000000000017
37093,KXHIGHCHI-26MAY12-B77.5,2026-05-12 04:24:42.359290+00:00,KMDW,2026-05-12,1,77.0,79.0,0,0.32420877574899765,0.1731056799648898,0.10511133027266384,0.029965576436106846,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,5.68
37092,KXHIGHCHI-26MAY12-B75.5,2026-05-12 04:24:42.086253+00:00,KMDW,2026-05-12,1,75.0,77.0,0,0.19285268181759208,0.19779704780283125,0.03719215688423741,0.039123672119515514,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,10.309999999999999
37079,KXHIGHCHI-26MAY12-B75.5,2026-05-12 04:19:31.535482+00:00,KMDW,2026-05-12,1,75.0,77.0,0,0.19400712883569393,0.19779704780283125,0.03763876603906954,0.039123672119515514,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,10.309999999999999
37078,KXHIGHCHI-26MAY12-T80,2026-05-12 04:19:31.235935+00:00,KMDW,2026-05-12,1,81.0,,0,0.1502176975895255,0.10134270290537906,0.022565356669098133,0.010270343432167924,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-17.880000000000017
37077,KXHIGHCHI-26MAY12-B73.5,2026-05-12 04:19:30.967296+00:00,KMDW,2026-05-12,1,73.0,75.0,1,0.1847170227043975,0.1767402294372603,0.6646863330679819,0.6777566498270148,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,-19.81
37076,KXHIGHCHI-26MAY12-B79.5,2026-05-12 04:19:30.650468+00:00,KMDW,2026-05-12,1,79.0,81.0,0,0.1692070927815318,0.1184683594789202,0.028631040247577906,0.014034752197626663,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-9.029999999999996
37075,KXHIGHCHI-26MAY12-B77.5,2026-05-12 04:19:30.364544+00:00,KMDW,2026-05-12,1,77.0,79.0,0,0.3231120668107368,0.1731056799648898,0.10440140771870603,0.029965576436106846,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,5.68
37074,KXHIGHCHI-26MAY12-T73,2026-05-12 04:19:30.068361+00:00,KMDW,2026-05-12,1,,73.0,0,0.2718613615992135,0.2325459804107194,0.0739085999305783,0.05407763300518269,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-19.99
37061,KXHIGHCHI-26MAY12-B73.5,2026-05-12 04:14:20.866040+00:00,KMDW,2026-05-12,1,73.0,75.0,1,0.1847936987673246,0.1767402294372603,0.6645613135694595,0.6777566498270148,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,-19.240000000000002
37060,KXHIGHCHI-26MAY12-T80,2026-05-12 04:14:20.557411+00:00,KMDW,2026-05-12,1,81.0,,0,0.14989564860896618,0.10134270290537906,0.022468705471902665,0.010270343432167924,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-17.880000000000017
37059,KXHIGHCHI-26MAY12-T73,2026-05-12 04:14:20.280233+00:00,KMDW,2026-05-12,1,,73.0,0,0.27293486548124213,0.2325459804107194,0.07449344079526374,0.05407763300518269,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-19.99
37058,KXHIGHCHI-26MAY12-B79.5,2026-05-12 04:14:19.997204+00:00,KMDW,2026-05-12,1,79.0,81.0,0,0.16832143965692192,0.1184683594789202,0.028332107048178807,0.014034752197626663,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-9.029999999999996
37057,KXHIGHCHI-26MAY12-B75.5,2026-05-12 04:14:19.688175+00:00,KMDW,2026-05-12,1,75.0,77.0,0,0.19515725863765793,0.19779704780283125,0.03808635559896571,0.039123672119515514,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,10.309999999999999
37056,KXHIGHCHI-26MAY12-B77.5,2026-05-12 04:14:19.375818+00:00,KMDW,2026-05-12,1,77.0,79.0,0,0.3220194591689862,0.1731056799648898,0.10369653208348638,0.029965576436106846,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,5.68
37042,KXHIGHCHI-26MAY12-B79.5,2026-05-12 04:09:13.236723+00:00,KMDW,2026-05-12,1,79.0,81.0,0,0.16744672318080944,0.1184683594789202,0.028038405103990627,0.014034752197626663,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-9.029999999999996
37041,KXHIGHCHI-26MAY12-T73,2026-05-12 04:09:12.980176+00:00,KMDW,2026-05-12,1,,73.0,0,0.27399511300557045,0.2325459804107194,0.07507332195093532,0.05407763300518269,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-19.99
37040,KXHIGHCHI-26MAY12-B75.5,2026-05-12 04:09:12.716380+00:00,KMDW,2026-05-12,1,75.0,77.0,0,0.19629318585282945,0.19779704780283125,0.03853101481225345,0.039123672119515514,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,10.02
37039,KXHIGHCHI-26MAY12-B73.5,2026-05-12 04:09:12.434865+00:00,KMDW,2026-05-12,1,73.0,75.0,1,0.18486942798195966,0.1767402294372603,0.6644378494384577,0.6777566498270148,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,-19.81
37038,KXHIGHCHI-26MAY12-T80,2026-05-12 04:09:12.169964+00:00,KMDW,2026-05-12,1,81.0,,0,0.14957757650874667,0.10134270290537906,0.022373451394229964,0.010270343432167924,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-17.880000000000017
37037,KXHIGHCHI-26MAY12-B77.5,2026-05-12 04:09:11.911223+00:00,KMDW,2026-05-12,1,77.0,79.0,0,0.3209403437911833,0.1731056799648898,0.10300270427280293,0.029965576436106846,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,5.68
37024,KXHIGHCHI-26MAY12-B79.5,2026-05-12 04:04:07.118338+00:00,KMDW,2026-05-12,1,79.0,81.0,0,0.1665740409416655,0.1184683594789202,0.027746911115635656,0.014034752197626663,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-6.229999999999998
37023,KXHIGHCHI-26MAY12-B73.5,2026-05-12 04:04:06.841291+00:00,KMDW,2026-05-12,1,73.0,75.0,1,0.18494498108105067,0.1767402294372603,0.664314683864969,0.6777566498270148,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,-19.81
37022,KXHIGHCHI-26MAY12-T80,2026-05-12 04:04:06.571495+00:00,KMDW,2026-05-12,1,81.0,,0,0.14926024411566982,0.10134270290537906,0.022278620473469346,0.010270343432167924,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-17.880000000000017
37021,KXHIGHCHI-26MAY12-B77.5,2026-05-12 04:04:06.295205+00:00,KMDW,2026-05-12,1,77.0,79.0,0,0.319863737999578,0.1731056799648898,0.10231281088706269,0.029965576436106846,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,5.68
37020,KXHIGHCHI-26MAY12-B75.5,2026-05-12 04:04:06.016570+00:00,KMDW,2026-05-12,1,75.0,77.0,0,0.19742647136043268,0.19779704780283125,0.038977211593831745,0.039123672119515514,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,9.120000000000003
37019,KXHIGHCHI-26MAY12-T73,2026-05-12 04:04:05.729752+00:00,KMDW,2026-05-12,1,,73.0,0,0.27505289482270223,0.2325459804107194,0.0756540949503485,0.05407763300518269,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-19.99
37006,KXHIGHCHI-26MAY12-B79.5,2026-05-12 03:59:00.966729+00:00,KMDW,2026-05-12,1,79.0,81.0,0,0.16570055731830757,0.1184683594789202,0.027456674695597733,0.014034752197626663,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-6.229999999999998
37005,KXHIGHCHI-26MAY12-T73,2026-05-12 03:59:00.692260+00:00,KMDW,2026-05-12,1,,73.0,0,0.27611164800101484,0.2325459804107194,0.07623764216183633,0.05407763300518269,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-19.99
37004,KXHIGHCHI-26MAY12-B77.5,2026-05-12 03:59:00.375266+00:00,KMDW,2026-05-12,1,77.0,79.0,0,0.31878614356073365,0.1731056799648898,0.10162460532632468,0.029965576436106846,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,6.15
37003,KXHIGHCHI-26MAY12-B75.5,2026-05-12 03:59:00.037113+00:00,KMDW,2026-05-12,1,75.0,77.0,0,0.19856079756426548,0.19779704780283125,0.039426390329357214,0.039123672119515514,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,9.120000000000003
37002,KXHIGHCHI-26MAY12-B73.5,2026-05-12 03:58:59.670797+00:00,KMDW,2026-05-12,1,73.0,75.0,1,0.1850206035605625,0.1767402294372603,0.6641914166207898,0.6777566498270148,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,-19.56
37001,KXHIGHCHI-26MAY12-T80,2026-05-12 03:58:59.381717+00:00,KMDW,2026-05-12,1,81.0,,0,0.14894262031621494,0.10134270290537906,0.022183904146660164,0.010270343432167924,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-17.880000000000017
36988,KXHIGHCHI-26MAY12-B79.5,2026-05-12 03:53:54.614847+00:00,KMDW,2026-05-12,1,79.0,81.0,0,0.16482851212481053,0.1184683594789202,0.027168438409278812,0.014034752197626663,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-6.229999999999998
36987,KXHIGHCHI-26MAY12-T80,2026-05-12 03:53:54.334185+00:00,KMDW,2026-05-12,1,81.0,,0,0.1486255195712803,0.10134270290537906,0.022089545067833026,0.010270343432167924,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-17.880000000000017
36986,KXHIGHCHI-26MAY12-T73,2026-05-12 03:53:54.027895+00:00,KMDW,2026-05-12,1,,73.0,0,0.2771686576524355,0.2325459804107194,0.07682246478485298,0.05407763300518269,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-19.929999999999993
36985,KXHIGHCHI-26MAY12-B75.5,2026-05-12 03:53:53.735913+00:00,KMDW,2026-05-12,1,75.0,77.0,0,0.19969325578953545,0.19779704780283125,0.03987739640782483,0.039123672119515514,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,9.120000000000003
36984,KXHIGHCHI-26MAY12-B73.5,2026-05-12 03:53:53.426975+00:00,KMDW,2026-05-12,1,73.0,75.0,1,0.1850961015069637,0.1767402294372603,0.6640683637791489,0.6777566498270148,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,-19.56
36983,KXHIGHCHI-26MAY12-B77.5,2026-05-12 03:53:53.164177+00:00,KMDW,2026-05-12,1,77.0,79.0,0,0.31771032367607344,0.1731056799648898,0.10093984977035535,0.029965576436106846,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,6.15
36971,KXHIGHCHI-26MAY12-B79.5,2026-05-12 03:48:44.766457+00:00,KMDW,2026-05-12,1,79.0,81.0,0,0.16394396290201174,0.1184683594789202,0.026877622972016204,0.014034752197626663,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-6.229999999999998
36970,KXHIGHCHI-26MAY12-B73.5,2026-05-12 03:48:44.488962+00:00,KMDW,2026-05-12,1,73.0,75.0,1,0.18517268199878922,0.1767402294372603,0.6639435581610462,0.6777566498270148,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,-19.56
36969,KXHIGHCHI-26MAY12-T80,2026-05-12 03:48:44.223056+00:00,KMDW,2026-05-12,1,81.0,,0,0.14830387200120884,0.10134270290537906,0.021994038450550937,0.010270343432167924,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-17.880000000000017
36968,KXHIGHCHI-26MAY12-B75.5,2026-05-12 03:48:43.931535+00:00,KMDW,2026-05-12,1,75.0,77.0,0,0.2008419520388635,0.19779704780283125,0.040337489698781155,0.039123672119515514,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,10.02
36967,KXHIGHCHI-26MAY12-T73,2026-05-12 03:48:43.623525+00:00,KMDW,2026-05-12,1,,73.0,0,0.2782408234904302,0.2325459804107194,0.07741795585663275,0.05407763300518269,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-19.929999999999993
36966,KXHIGHCHI-26MAY12-B77.5,2026-05-12 03:48:43.314895+00:00,KMDW,2026-05-12,1,77.0,79.0,0,0.3166190778897954,0.1731056799648898,0.10024764048378432,0.029965576436106846,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,6.15
36953,KXHIGHCHI-26MAY12-T80,2026-05-12 03:43:33.665770+00:00,KMDW,2026-05-12,1,81.0,,0,0.14798145417852446,0.10134270290537906,0.021898510780790734,0.010270343432167924,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-17.880000000000017
36952,KXHIGHCHI-26MAY12-B75.5,2026-05-12 03:43:33.368330+00:00,KMDW,2026-05-12,1,75.0,77.0,0,0.2019933990824455,0.19779704780283125,0.0408013332728801,0.039123672119515514,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,9.400000000000002
36951,KXHIGHCHI-26MAY12-T73,2026-05-12 03:43:33.097124+00:00,KMDW,2026-05-12,1,,73.0,0,0.279315556854547,0.2325459804107194,0.07801718030096569,0.05407763300518269,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-19.929999999999993
36950,KXHIGHCHI-26MAY12-B77.5,2026-05-12 03:43:32.801542+00:00,KMDW,2026-05-12,1,77.0,79.0,0,0.3155252188864548,0.1731056799648898,0.09955616375334521,0.029965576436106846,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,6.15
36949,KXHIGHCHI-26MAY12-B73.5,2026-05-12 03:43:32.500558+00:00,KMDW,2026-05-12,1,73.0,75.0,1,0.18524944587867492,0.1767402294372603,0.6638184654410063,0.6777566498270148,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,-19.56
36948,KXHIGHCHI-26MAY12-B79.5,2026-05-12 03:43:32.214669+00:00,KMDW,2026-05-12,1,79.0,81.0,0,0.16305729544045222,0.1184683594789202,0.026587681596354922,0.014034752197626663,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-6.229999999999998
36936,KXHIGHCHI-26MAY12-B75.5,2026-05-12 03:38:21.013385+00:00,KMDW,2026-05-12,1,75.0,77.0,0,0.2031509827637379,0.19779704780283125,0.04127032179787253,0.039123672119515514,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,9.400000000000002
36935,KXHIGHCHI-26MAY12-B79.5,2026-05-12 03:38:20.737455+00:00,KMDW,2026-05-12,1,79.0,81.0,0,0.16216590248412388,0.1184683594789202,0.026297779928490375,0.014034752197626663,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-6.229999999999998
36934,KXHIGHCHI-26MAY12-T73,2026-05-12 03:38:20.416514+00:00,KMDW,2026-05-12,1,,73.0,0,0.2803960180107734,0.2325459804107194,0.07862192691629796,0.05407763300518269,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-19.929999999999993
36933,KXHIGHCHI-26MAY12-B77.5,2026-05-12 03:38:20.161764+00:00,KMDW,2026-05-12,1,77.0,79.0,0,0.3144255301608988,0.1731056799648898,0.09886341401696229,0.029965576436106846,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,6.15
36932,KXHIGHCHI-26MAY12-B73.5,2026-05-12 03:38:19.874622+00:00,KMDW,2026-05-12,1,73.0,75.0,1,0.18532661887170454,0.1767402294372603,0.663692717919009,0.6777566498270148,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,NO,-19.56
36931,KXHIGHCHI-26MAY12-T80,2026-05-12 03:38:19.564082+00:00,KMDW,2026-05-12,1,81.0,,0,0.14765731802986046,0.10134270290537906,0.021802683567771354,0.010270343432167924,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-17.880000000000017
36916,KXHIGHCHI-26MAY12-T80,2026-05-12 03:33:10.372120+00:00,KMDW,2026-05-12,1,81.0,,0,0.1473359476458129,0.10134270290537906,0.02170788146868972,0.010270343432167924,75.91550000000001,3.9911676862792964,"ECMWF:0.35,GFS:0.30,NBM:0.35",OPEN,YES,-17.880000000000017
