signal_id,ticker,ts,station,valid_date,lead_day,lower_f,upper_f,yes_won,original_p_yes,shadow_p_yes,original_brier,shadow_brier,shadow_mean_f,shadow_sigma_f,weights,shadow_action,shadow_side,shadow_pnl
63590,KXHIGHCHI-26MAY15-B73.5,2026-05-15 23:49:44.803180+00:00,KMDW,2026-05-15,0,73.0,75.0,0,0.016179408166878267,0.14720812182741116,0.00026177324863044715,0.02167023113195393,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63574,KXHIGHCHI-26MAY15-B75.5,2026-05-15 23:49:34.981871+00:00,KMDW,2026-05-15,0,75.0,77.0,1,0.6117854486489215,0.17258883248730963,0.15071053788071917,0.6846092401247134,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,NO,-19.990000000000016
63555,KXHIGHCHI-26MAY15-B71.5,2026-05-15 23:44:10.841054+00:00,KMDW,2026-05-15,0,71.0,73.0,0,0.016179408166878247,0.12690355329949238,0.0002617732486304465,0.016104511840037104,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63554,KXHIGHCHI-26MAY15-B77.5,2026-05-15 23:44:10.178544+00:00,KMDW,2026-05-15,0,77.0,79.0,0,0.16591650296521185,0.14720812182741116,0.027528285956205153,0.02167023113195393,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63553,KXHIGHCHI-26MAY15-T78,2026-05-15 23:44:09.577498+00:00,KMDW,2026-05-15,0,79.0,,0,0.09326758180913988,0.025380710659898477,0.0086988418165246,0.0006441804736014841,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-3.700000000000003
63552,KXHIGHCHI-26MAY15-B75.5,2026-05-15 23:44:08.930861+00:00,KMDW,2026-05-15,0,75.0,77.0,1,0.6122821312557419,0.17258883248730963,0.15032514574358974,0.6846092401247134,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,NO,-19.990000000000016
63551,KXHIGHCHI-26MAY15-T71,2026-05-15 23:44:08.336482+00:00,KMDW,2026-05-15,0,,71.0,0,0.01617940816687824,0.38071065989847713,0.0002617732486304463,0.14494060656033392,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63550,KXHIGHCHI-26MAY15-B73.5,2026-05-15 23:44:07.670074+00:00,KMDW,2026-05-15,0,73.0,75.0,0,0.016179408166878226,0.14720812182741116,0.00026177324863044585,0.02167023113195393,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63526,KXHIGHCHI-26MAY15-B75.5,2026-05-15 23:38:32.571259+00:00,KMDW,2026-05-15,0,75.0,77.0,1,0.612792357108019,0.17258883248730963,0.14992975871396386,0.6846092401247134,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,NO,-19.990000000000016
63525,KXHIGHCHI-26MAY15-B71.5,2026-05-15 23:38:31.951687+00:00,KMDW,2026-05-15,0,71.0,73.0,0,0.01617940816687829,0.12690355329949238,0.00026177324863044797,0.016104511840037104,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63524,KXHIGHCHI-26MAY15-B73.5,2026-05-15 23:38:31.332044+00:00,KMDW,2026-05-15,0,73.0,75.0,0,0.016179408166878257,0.14720812182741116,0.0002617732486304468,0.02167023113195393,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63523,KXHIGHCHI-26MAY15-T78,2026-05-15 23:38:30.655707+00:00,KMDW,2026-05-15,0,79.0,,0,0.09327265305875013,0.025380710659898477,0.00869978780861797,0.0006441804736014841,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-3.700000000000003
63522,KXHIGHCHI-26MAY15-T71,2026-05-15 23:38:29.983650+00:00,KMDW,2026-05-15,0,,71.0,0,0.016179408166878344,0.38071065989847713,0.00026177324863044965,0.14494060656033392,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63521,KXHIGHCHI-26MAY15-B77.5,2026-05-15 23:38:29.331552+00:00,KMDW,2026-05-15,0,77.0,79.0,0,0.16540120586332455,0.14720812182741116,0.027357558901041867,0.02167023113195393,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63490,KXHIGHCHI-26MAY15-B73.5,2026-05-15 23:33:06.406251+00:00,KMDW,2026-05-15,0,73.0,75.0,0,0.016179408166878254,0.14720812182741116,0.0002617732486304467,0.02167023113195393,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63489,KXHIGHCHI-26MAY15-T78,2026-05-15 23:33:05.763414+00:00,KMDW,2026-05-15,0,79.0,,0,0.09327760712880878,0.025380710659898477,0.008700711991676399,0.0006441804736014841,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-3.700000000000003
63488,KXHIGHCHI-26MAY15-B77.5,2026-05-15 23:33:05.123549+00:00,KMDW,2026-05-15,0,77.0,79.0,0,0.16491037885816368,0.14720812182741116,0.027195433055143076,0.02167023113195393,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63487,KXHIGHCHI-26MAY15-B75.5,2026-05-15 23:33:04.493732+00:00,KMDW,2026-05-15,0,75.0,77.0,1,0.6132782300431212,0.17258883248730963,0.14955372735858108,0.6846092401247134,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,NO,-19.990000000000016
63486,KXHIGHCHI-26MAY15-T71,2026-05-15 23:33:03.887033+00:00,KMDW,2026-05-15,0,,71.0,0,0.016179408166878257,0.38071065989847713,0.0002617732486304468,0.14494060656033392,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63462,KXHIGHCHI-26MAY15-B71.5,2026-05-15 23:32:48.762536+00:00,KMDW,2026-05-15,0,71.0,73.0,0,0.016179408166878267,0.12690355329949238,0.00026177324863044715,0.016104511840037104,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63451,KXHIGHCHI-26MAY15-T71,2026-05-15 23:27:34.580644+00:00,KMDW,2026-05-15,0,,71.0,0,0.016179408166878163,0.38071065989847713,0.0002617732486304438,0.14494060656033392,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63450,KXHIGHCHI-26MAY15-B71.5,2026-05-15 23:27:33.944263+00:00,KMDW,2026-05-15,0,71.0,73.0,0,0.016179408166878358,0.12690355329949238,0.0002617732486304501,0.016104511840037104,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63449,KXHIGHCHI-26MAY15-B73.5,2026-05-15 23:27:33.298238+00:00,KMDW,2026-05-15,0,73.0,75.0,0,0.01617940816687824,0.14720812182741116,0.0002617732486304463,0.02167023113195393,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63448,KXHIGHCHI-26MAY15-T78,2026-05-15 23:27:31.923096+00:00,KMDW,2026-05-15,0,79.0,,0,0.09328283347794727,0.025380710659898477,0.008701687021674441,0.0006441804736014841,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-3.700000000000003
63447,KXHIGHCHI-26MAY15-B75.5,2026-05-15 23:27:31.274212+00:00,KMDW,2026-05-15,0,75.0,77.0,1,0.6137783900748394,0.17258883248730963,0.14916713197318293,0.6846092401247134,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",SKIP,NO,
63446,KXHIGHCHI-26MAY15-B77.5,2026-05-15 23:27:30.713962+00:00,KMDW,2026-05-15,0,77.0,79.0,0,0.1644049924773071,0.14720812182741116,0.027029001551463407,0.02167023113195393,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63412,KXHIGHCHI-26MAY15-T71,2026-05-15 23:21:59.702419+00:00,KMDW,2026-05-15,0,,71.0,0,0.016179408166878264,0.38071065989847713,0.00026177324863044704,0.14494060656033392,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63411,KXHIGHCHI-26MAY15-B71.5,2026-05-15 23:21:59.038611+00:00,KMDW,2026-05-15,0,71.0,73.0,0,0.016179408166878285,0.12690355329949238,0.00026177324863044775,0.016104511840037104,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63410,KXHIGHCHI-26MAY15-B73.5,2026-05-15 23:21:58.390678+00:00,KMDW,2026-05-15,0,73.0,75.0,0,0.016179408166878264,0.14720812182741116,0.00026177324863044704,0.02167023113195393,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63409,KXHIGHCHI-26MAY15-T78,2026-05-15 23:21:57.789246+00:00,KMDW,2026-05-15,0,79.0,,0,0.09328809523051416,0.025380710659898477,0.00870266871173748,0.0006441804736014841,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",SKIP,YES,
63408,KXHIGHCHI-26MAY15-B75.5,2026-05-15 23:21:57.164440+00:00,KMDW,2026-05-15,0,75.0,77.0,1,0.6142700185414544,0.17258883248730963,0.14878761859600997,0.6846092401247134,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",SKIP,NO,
63407,KXHIGHCHI-26MAY15-B77.5,2026-05-15 23:21:56.589378+00:00,KMDW,2026-05-15,0,77.0,79.0,0,0.16390810225812524,0.14720812182741116,0.026865865985860042,0.02167023113195393,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63382,KXHIGHCHI-26MAY15-T71,2026-05-15 23:16:23.915428+00:00,KMDW,2026-05-15,0,,71.0,0,0.01617940816687829,0.38071065989847713,0.00026177324863044797,0.14494060656033392,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63381,KXHIGHCHI-26MAY15-B71.5,2026-05-15 23:16:23.291525+00:00,KMDW,2026-05-15,0,71.0,73.0,0,0.016179408166878302,0.12690355329949238,0.0002617732486304483,0.016104511840037104,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63380,KXHIGHCHI-26MAY15-B73.5,2026-05-15 23:16:22.664226+00:00,KMDW,2026-05-15,0,73.0,75.0,0,0.016179408166878267,0.14720812182741116,0.00026177324863044715,0.02167023113195393,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63379,KXHIGHCHI-26MAY15-T78,2026-05-15 23:16:22.011739+00:00,KMDW,2026-05-15,0,79.0,,0,0.09329371118919205,0.025380710659898477,0.008703716547452379,0.0006441804736014841,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",SKIP,YES,
63378,KXHIGHCHI-26MAY15-B75.5,2026-05-15 23:16:21.347946+00:00,KMDW,2026-05-15,0,75.0,77.0,1,0.6147825211282549,0.17258883248730963,0.14839250602830337,0.6846092401247134,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",SKIP,NO,
63377,KXHIGHCHI-26MAY15-B77.5,2026-05-15 23:16:20.803409+00:00,KMDW,2026-05-15,0,77.0,79.0,0,0.16338998371264674,0.14720812182741116,0.026696286777618965,0.02167023113195393,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63346,KXHIGHCHI-26MAY15-T71,2026-05-15 23:10:58.227208+00:00,KMDW,2026-05-15,0,,71.0,0,0.01617940816687829,0.38071065989847713,0.00026177324863044797,0.14494060656033392,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63345,KXHIGHCHI-26MAY15-B75.5,2026-05-15 23:10:57.605936+00:00,KMDW,2026-05-15,0,75.0,77.0,1,0.6152710711443251,0.17258883248730963,0.14801634869843494,0.6846092401247134,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",SKIP,NO,
63344,KXHIGHCHI-26MAY15-B71.5,2026-05-15 23:10:56.998520+00:00,KMDW,2026-05-15,0,71.0,73.0,0,0.01617940816687824,0.12690355329949238,0.0002617732486304463,0.016104511840037104,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63342,KXHIGHCHI-26MAY15-B73.5,2026-05-15 23:10:55.702634+00:00,KMDW,2026-05-15,0,73.0,75.0,0,0.016179408166878254,0.14720812182741116,0.0002617732486304467,0.02167023113195393,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63341,KXHIGHCHI-26MAY15-T78,2026-05-15 23:10:55.071046+00:00,KMDW,2026-05-15,0,79.0,,0,0.09329918836044318,0.025380710659898477,0.008704738548717457,0.0006441804736014841,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",SKIP,YES,
63340,KXHIGHCHI-26MAY15-B77.5,2026-05-15 23:10:54.454527+00:00,KMDW,2026-05-15,0,77.0,79.0,0,0.1628959565253254,0.14720812182741116,0.026535092652300703,0.02167023113195393,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63306,KXHIGHCHI-26MAY15-B77.5,2026-05-15 23:05:32.257137+00:00,KMDW,2026-05-15,0,77.0,79.0,0,0.1624001895823959,0.14720812182741116,0.026373821576398133,0.02167023113195393,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63305,KXHIGHCHI-26MAY15-T71,2026-05-15 23:05:31.541881+00:00,KMDW,2026-05-15,0,,71.0,0,0.016179408166878236,0.38071065989847713,0.0002617732486304462,0.14494060656033392,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63304,KXHIGHCHI-26MAY15-B71.5,2026-05-15 23:05:30.927978+00:00,KMDW,2026-05-15,0,71.0,73.0,0,0.01617940816687828,0.12690355329949238,0.00026177324863044764,0.016104511840037104,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63303,KXHIGHCHI-26MAY15-B73.5,2026-05-15 23:05:30.323807+00:00,KMDW,2026-05-15,0,73.0,75.0,0,0.016179408166878274,0.14720812182741116,0.0002617732486304474,0.02167023113195393,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63302,KXHIGHCHI-26MAY15-T78,2026-05-15 23:05:29.692335+00:00,KMDW,2026-05-15,0,79.0,,0,0.09330480419681568,0.025380710659898477,0.008705786486206114,0.0006441804736014841,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",SKIP,YES,
63301,KXHIGHCHI-26MAY15-B75.5,2026-05-15 23:05:29.069329+00:00,KMDW,2026-05-15,0,75.0,77.0,1,0.6157612222508821,0.17258883248730963,0.147639438326136,0.6846092401247134,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",SKIP,NO,
63269,KXHIGHCHI-26MAY15-B77.5,2026-05-15 23:00:05.799313+00:00,KMDW,2026-05-15,0,77.0,79.0,0,0.20417634595643422,0.14720812182741116,0.04168798024812151,0.02167023113195393,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",OPEN,YES,-19.990000000000016
63268,KXHIGHCHI-26MAY15-B75.5,2026-05-15 23:00:05.036408+00:00,KMDW,2026-05-15,0,75.0,77.0,1,0.5906422916074112,0.17258883248730963,0.16757373342043175,0.6846092401247134,72.85905513240603,3.6284839874793415,"TRUE_ECMWF_AIFS_ENS:0.26,TRUE_ECMWF_IFS_ENS:0.26,TRUE_GFS_ENS:0.16,TRUE_WEATHERNEXT2:0.32",SKIP,NO,
