signal_id,ticker,ts,station,valid_date,lead_day,action,fair_prob,yes_mid,prob_edge,abs_prob_edge,edge_z,freshest_source,freshest_age_min,m2m_15m,m2m_30m,m2m_60m,signed_m2m_15m,signed_m2m_30m,signed_m2m_60m
70549,KXHIGHNY-26MAY17-B87.5,2026-05-17 00:10:30.587147+00:00,KNYC,2026-05-17,1,SKIP,0.27974822621695944,0.30500000000000005,-0.02525177378304061,0.02525177378304061,0.5050354756608122,GFS,3.424186983333333,-0.010000000000000064,,,0.010000000000000064,,
70547,KXHIGHMIA-26MAY17-T90,2026-05-17 00:10:29.534521+00:00,KMIA,2026-05-17,1,SKIP,0.12760313059521208,0.01500000000000001,0.11260313059521207,0.11260313059521207,2.252062611904241,GFS,3.4066432166666667,-1.0408340855860843e-17,,,-1.0408340855860843e-17,,
70546,KXHIGHMIA-26MAY17-B89.5,2026-05-17 00:05:15.637229+00:00,KMIA,2026-05-17,1,SKIP,0.1286206323582226,0.365,-0.2363793676417774,0.2363793676417774,4.727587352835547,HRRR,58.70385585,0.020000000000000018,,,-0.020000000000000018,,
70545,KXHIGHCHI-26MAY17-T84,2026-05-17 00:05:15.222778+00:00,KMDW,2026-05-17,1,SKIP,0.6174581930537476,0.265,0.3524581930537476,0.3524581930537476,7.049163861074952,HRRR,58.69694833333333,0.0,,,0.0,,
70544,KXHIGHCHI-26MAY17-B84.5,2026-05-17 00:05:14.776197+00:00,KMDW,2026-05-17,1,SKIP,0.17359930073199603,0.30999999999999994,-0.1364006992680039,0.1364006992680039,2.728013985360078,HRRR,58.68950531666667,0.015000000000000069,,,-0.015000000000000069,,
70543,KXHIGHCHI-26MAY17-B86.5,2026-05-17 00:05:14.163337+00:00,KMDW,2026-05-17,1,SKIP,0.1493677324930944,0.29500000000000004,-0.14563226750690564,0.14563226750690564,2.9126453501381127,HRRR,58.67929098333333,-5.551115123125783e-17,,,5.551115123125783e-17,,
70542,KXHIGHCHI-26MAY17-B90.5,2026-05-17 00:05:13.801834+00:00,KMDW,2026-05-17,1,SKIP,0.12090919096178228,0.03500000000000002,0.08590919096178226,0.08590919096178226,1.7181838192356451,HRRR,58.67326593333333,-1.3877787807814457e-17,,,-1.3877787807814457e-17,,
70541,KXHIGHCHI-26MAY17-B88.5,2026-05-17 00:05:13.413731+00:00,KMDW,2026-05-17,1,SKIP,0.12463842157310343,0.11,0.014638421573103425,0.014638421573103425,0.2927684314620685,HRRR,58.66679755,0.0,,,0.0,,
70539,KXHIGHMIA-26MAY17-B87.5,2026-05-17 00:05:12.594234+00:00,KMIA,2026-05-17,1,SKIP,0.1324837774631177,0.45499999999999996,-0.3225162225368823,0.3225162225368823,6.450324450737646,HRRR,58.65313926666666,-0.05999999999999994,,,0.05999999999999994,,
70538,KXHIGHMIA-26MAY17-B85.5,2026-05-17 00:05:12.211745+00:00,KMIA,2026-05-17,1,SKIP,0.25006330003280186,0.125,0.12506330003280186,0.12506330003280186,2.501266000656037,HRRR,58.64676445,-0.015,,,-0.015,,
70537,KXHIGHMIA-26MAY17-B83.5,2026-05-17 00:05:11.610968+00:00,KMIA,2026-05-17,1,SKIP,0.2700135132434366,0.05500000000000003,0.21501351324343657,0.21501351324343657,4.300270264868731,HRRR,58.6367515,-0.01000000000000003,,,-0.01000000000000003,,
