signal_id,ticker,ts,station,valid_date,lead_day,lower_f,upper_f,yes_won,original_p_yes,shadow_p_yes,original_brier,shadow_brier,shadow_mean_f,shadow_sigma_f,weights,shadow_action,shadow_side,shadow_pnl
22236,KXHIGHCHI-26MAY09-B72.5,2026-05-09 23:51:02.010779+00:00,KMDW,2026-05-09,0,72.0,74.0,0,0.0,0.1847123392417931,0.0,0.034118648268175254,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22235,KXHIGHCHI-26MAY09-B70.5,2026-05-09 23:51:01.754706+00:00,KMDW,2026-05-09,0,70.0,72.0,0,0.0,0.18788914422060138,0.0,0.03530233051594994,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22204,KXHIGHCHI-26MAY09-T70,2026-05-09 23:45:32.607970+00:00,KMDW,2026-05-09,0,,70.0,0,0.0,0.3263927405125017,0.0,0.10653222105926129,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22203,KXHIGHCHI-26MAY09-B74.5,2026-05-09 23:45:32.296850+00:00,KMDW,2026-05-09,0,74.0,76.0,0,0.2738509629263092,0.14408954863741663,0.07499434989566679,0.020761798026534453,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22202,KXHIGHCHI-26MAY09-T77,2026-05-09 23:45:32.041911+00:00,KMDW,2026-05-09,0,78.0,,0,0.32627979462303836,0.06772960117884752,0.10645850437925208,0.004587298875845743,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-14.41000000000001
22201,KXHIGHCHI-26MAY09-B76.5,2026-05-09 23:45:31.782471+00:00,KMDW,2026-05-09,0,76.0,78.0,1,0.3998692424506524,0.08918662620883966,0.36015692615675376,0.8295810018768359,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,NO,-19.990000000000016
22200,KXHIGHCHI-26MAY09-B72.5,2026-05-09 23:45:31.491101+00:00,KMDW,2026-05-09,0,72.0,74.0,0,0.0,0.1847123392417931,0.0,0.034118648268175254,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22199,KXHIGHCHI-26MAY09-B70.5,2026-05-09 23:45:31.225832+00:00,KMDW,2026-05-09,0,70.0,72.0,0,0.0,0.18788914422060138,0.0,0.03530233051594994,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22168,KXHIGHCHI-26MAY09-T70,2026-05-09 23:40:19.372166+00:00,KMDW,2026-05-09,0,,70.0,0,0.0,0.3263927405125017,0.0,0.10653222105926129,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22167,KXHIGHCHI-26MAY09-B74.5,2026-05-09 23:40:19.112954+00:00,KMDW,2026-05-09,0,74.0,76.0,0,0.27385096292630917,0.14408954863741663,0.07499434989566676,0.020761798026534453,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22166,KXHIGHCHI-26MAY09-T77,2026-05-09 23:40:18.857626+00:00,KMDW,2026-05-09,0,78.0,,0,0.32627979462304013,0.06772960117884752,0.10645850437925325,0.004587298875845743,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-14.41000000000001
22165,KXHIGHCHI-26MAY09-B76.5,2026-05-09 23:40:18.604523+00:00,KMDW,2026-05-09,0,76.0,78.0,1,0.3998692424506507,0.08918662620883966,0.3601569261567559,0.8295810018768359,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,NO,-19.990000000000016
22164,KXHIGHCHI-26MAY09-B72.5,2026-05-09 23:40:18.343738+00:00,KMDW,2026-05-09,0,72.0,74.0,0,0.0,0.1847123392417931,0.0,0.034118648268175254,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22163,KXHIGHCHI-26MAY09-B70.5,2026-05-09 23:40:18.062382+00:00,KMDW,2026-05-09,0,70.0,72.0,0,0.0,0.18788914422060138,0.0,0.03530233051594994,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22136,KXHIGHCHI-26MAY09-T70,2026-05-09 23:35:10.078114+00:00,KMDW,2026-05-09,0,,70.0,0,0.0,0.3263927405125017,0.0,0.10653222105926129,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22135,KXHIGHCHI-26MAY09-B70.5,2026-05-09 23:35:09.794842+00:00,KMDW,2026-05-09,0,70.0,72.0,0,0.0,0.18788914422060138,0.0,0.03530233051594994,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22134,KXHIGHCHI-26MAY09-B74.5,2026-05-09 23:35:09.491008+00:00,KMDW,2026-05-09,0,74.0,76.0,0,0.2738509629263079,0.14408954863741663,0.07499434989566606,0.020761798026534453,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22133,KXHIGHCHI-26MAY09-T77,2026-05-09 23:35:09.228996+00:00,KMDW,2026-05-09,0,78.0,,0,0.3262797946230407,0.06772960117884752,0.10645850437925361,0.004587298875845743,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-14.41000000000001
22132,KXHIGHCHI-26MAY09-B76.5,2026-05-09 23:35:08.951265+00:00,KMDW,2026-05-09,0,76.0,78.0,1,0.3998692424506514,0.08918662620883966,0.3601569261567551,0.8295810018768359,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,NO,-19.990000000000016
22131,KXHIGHCHI-26MAY09-B72.5,2026-05-09 23:35:08.683157+00:00,KMDW,2026-05-09,0,72.0,74.0,0,0.0,0.1847123392417931,0.0,0.034118648268175254,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22100,KXHIGHCHI-26MAY09-T70,2026-05-09 23:29:50.976605+00:00,KMDW,2026-05-09,0,,70.0,0,0.0,0.3263927405125017,0.0,0.10653222105926129,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22099,KXHIGHCHI-26MAY09-B70.5,2026-05-09 23:29:50.726016+00:00,KMDW,2026-05-09,0,70.0,72.0,0,0.0,0.18788914422060138,0.0,0.03530233051594994,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22098,KXHIGHCHI-26MAY09-B74.5,2026-05-09 23:29:50.446788+00:00,KMDW,2026-05-09,0,74.0,76.0,0,0.27385096292630856,0.14408954863741663,0.07499434989566643,0.020761798026534453,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22097,KXHIGHCHI-26MAY09-T77,2026-05-09 23:29:50.160852+00:00,KMDW,2026-05-09,0,78.0,,0,0.326279794623041,0.06772960117884752,0.10645850437925383,0.004587298875845743,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-14.41000000000001
22096,KXHIGHCHI-26MAY09-B76.5,2026-05-09 23:29:49.876683+00:00,KMDW,2026-05-09,0,76.0,78.0,1,0.3998692424506504,0.08918662620883966,0.36015692615675615,0.8295810018768359,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,NO,-19.990000000000016
22095,KXHIGHCHI-26MAY09-B72.5,2026-05-09 23:29:49.630307+00:00,KMDW,2026-05-09,0,72.0,74.0,0,0.0,0.1847123392417931,0.0,0.034118648268175254,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22060,KXHIGHCHI-26MAY09-B72.5,2026-05-09 23:24:26.021520+00:00,KMDW,2026-05-09,0,72.0,74.0,0,0.0,0.1847123392417931,0.0,0.034118648268175254,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22059,KXHIGHCHI-26MAY09-B70.5,2026-05-09 23:24:25.760643+00:00,KMDW,2026-05-09,0,70.0,72.0,0,0.0,0.18788914422060138,0.0,0.03530233051594994,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22058,KXHIGHCHI-26MAY09-B74.5,2026-05-09 23:24:25.506466+00:00,KMDW,2026-05-09,0,74.0,76.0,0,0.2738509629263085,0.14408954863741663,0.07499434989566639,0.020761798026534453,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22057,KXHIGHCHI-26MAY09-B76.5,2026-05-09 23:24:25.247318+00:00,KMDW,2026-05-09,0,76.0,78.0,1,0.39986924245065136,0.08918662620883966,0.3601569261567551,0.8295810018768359,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,NO,-19.990000000000016
22056,KXHIGHCHI-26MAY09-T70,2026-05-09 23:24:24.971733+00:00,KMDW,2026-05-09,0,,70.0,0,0.0,0.3263927405125017,0.0,0.10653222105926129,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22055,KXHIGHCHI-26MAY09-T77,2026-05-09 23:24:24.717650+00:00,KMDW,2026-05-09,0,78.0,,0,0.32627979462304013,0.06772960117884752,0.10645850437925325,0.004587298875845743,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-14.41000000000001
22024,KXHIGHCHI-26MAY09-B72.5,2026-05-09 23:19:10.012704+00:00,KMDW,2026-05-09,0,72.0,74.0,0,0.0,0.1847123392417931,0.0,0.034118648268175254,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22023,KXHIGHCHI-26MAY09-B70.5,2026-05-09 23:19:09.754019+00:00,KMDW,2026-05-09,0,70.0,72.0,0,0.0,0.18788914422060138,0.0,0.03530233051594994,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22022,KXHIGHCHI-26MAY09-B74.5,2026-05-09 23:19:09.407285+00:00,KMDW,2026-05-09,0,74.0,76.0,0,0.27385096292630856,0.14408954863741663,0.07499434989566643,0.020761798026534453,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22021,KXHIGHCHI-26MAY09-B76.5,2026-05-09 23:19:09.142541+00:00,KMDW,2026-05-09,0,76.0,78.0,1,0.399869242450652,0.08918662620883966,0.36015692615675426,0.8295810018768359,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,NO,-19.990000000000016
22020,KXHIGHCHI-26MAY09-T70,2026-05-09 23:19:08.839911+00:00,KMDW,2026-05-09,0,,70.0,0,0.0,0.3263927405125017,0.0,0.10653222105926129,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
22019,KXHIGHCHI-26MAY09-T77,2026-05-09 23:19:08.546777+00:00,KMDW,2026-05-09,0,78.0,,0,0.32627979462303947,0.06772960117884752,0.10645850437925282,0.004587298875845743,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-14.41000000000001
21988,KXHIGHCHI-26MAY09-B72.5,2026-05-09 23:13:46.419718+00:00,KMDW,2026-05-09,0,72.0,74.0,0,0.0,0.1847123392417931,0.0,0.034118648268175254,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
21987,KXHIGHCHI-26MAY09-B70.5,2026-05-09 23:13:46.107023+00:00,KMDW,2026-05-09,0,70.0,72.0,0,0.0,0.18788914422060138,0.0,0.03530233051594994,71.85255586511953,4.117743090458813,"GFS:0.18,HRRR:0.47,NBM:0.35",OPEN,YES,-19.990000000000016
18288,KXHIGHCHI-26MAY09-B76.5,2026-05-09 04:57:46.168435+00:00,KMDW,2026-05-09,1,76.0,78.0,1,0.12345679012345723,0.24314121446399595,0.7683279987806729,0.572835221243035,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,YES,248.01000000000002
18287,KXHIGHCHI-26MAY09-B74.5,2026-05-09 04:57:38.329760+00:00,KMDW,2026-05-09,1,74.0,76.0,0,0.27127236016979994,0.40756746202732014,0.07358869339209366,0.16611123610339104,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,NO,15.489999999999998
18286,KXHIGHCHI-26MAY09-B70.5,2026-05-09 04:57:32.008516+00:00,KMDW,2026-05-09,1,70.0,72.0,0,0.13468399624058813,0.04997685560792453,0.01813977884333476,0.0024976860964553375,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,NO,1.7599999999999993
18285,KXHIGHCHI-26MAY09-T70,2026-05-09 04:57:28.405314+00:00,KMDW,2026-05-09,1,,70.0,0,0.09253925306358633,0.0036687156236108187,0.008563513357566473,1.3459474326926118e-05,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",SKIP,NO,
18284,KXHIGHCHI-26MAY09-T77,2026-05-09 04:57:24.407339+00:00,KMDW,2026-05-09,1,78.0,,0,0.1101283458015434,0.05464088357504182,0.012128252548984322,0.002985626157861275,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",SKIP,YES,
18283,KXHIGHCHI-26MAY09-B72.5,2026-05-09 04:57:20.406451+00:00,KMDW,2026-05-09,1,72.0,74.0,0,0.26791925460102495,0.24100486870210674,0.07178072698596882,0.05808334673811971,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,NO,7.700000000000001
18270,KXHIGHCHI-26MAY09-B76.5,2026-05-09 04:54:59.363833+00:00,KMDW,2026-05-09,1,76.0,78.0,1,0.12345679012345723,0.24314121446399595,0.7683279987806729,0.572835221243035,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,YES,248.01000000000002
18269,KXHIGHCHI-26MAY09-B74.5,2026-05-09 04:54:55.605871+00:00,KMDW,2026-05-09,1,74.0,76.0,0,0.27042808501425963,0.40756746202732014,0.07313134916447964,0.16611123610339104,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,NO,15.489999999999998
18268,KXHIGHCHI-26MAY09-B70.5,2026-05-09 04:54:49.205603+00:00,KMDW,2026-05-09,1,70.0,72.0,0,0.13485378784427654,0.04997685560792453,0.018185544095949146,0.0024976860964553375,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,NO,2.059999999999999
18267,KXHIGHCHI-26MAY09-T70,2026-05-09 04:54:45.209207+00:00,KMDW,2026-05-09,1,,70.0,0,0.09304871424742787,0.0036687156236108187,0.008658063223099487,1.3459474326926118e-05,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",SKIP,NO,
18266,KXHIGHCHI-26MAY09-T77,2026-05-09 04:54:40.807204+00:00,KMDW,2026-05-09,1,78.0,,0,0.10951700170944645,0.05464088357504182,0.011993973663426897,0.002985626157861275,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",SKIP,YES,
18265,KXHIGHCHI-26MAY09-B72.5,2026-05-09 04:54:26.485417+00:00,KMDW,2026-05-09,1,72.0,74.0,0,0.2686956210611323,0.24100486870210674,0.07219733677742761,0.05808334673811971,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,NO,7.700000000000001
18251,KXHIGHCHI-26MAY09-B70.5,2026-05-09 04:51:26.329308+00:00,KMDW,2026-05-09,1,70.0,72.0,0,0.13501840009378208,0.04997685560792453,0.018229968363884613,0.0024976860964553375,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,NO,2.059999999999999
18250,KXHIGHCHI-26MAY09-B74.5,2026-05-09 04:51:15.204928+00:00,KMDW,2026-05-09,1,74.0,76.0,0,0.2696095637827258,0.40756746202732014,0.0726893168831117,0.16611123610339104,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,NO,15.489999999999998
18249,KXHIGHCHI-26MAY09-T77,2026-05-09 04:51:10.885373+00:00,KMDW,2026-05-09,1,78.0,,0,0.10892430616952631,0.05464088357504182,0.011864504474512707,0.002985626157861275,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",SKIP,YES,
18248,KXHIGHCHI-26MAY09-B72.5,2026-05-09 04:51:05.284801+00:00,KMDW,2026-05-09,1,72.0,74.0,0,0.26944830509651874,0.24100486870210674,0.07260238911938664,0.05808334673811971,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,NO,7.700000000000001
18247,KXHIGHCHI-26MAY09-T70,2026-05-09 04:51:00.245508+00:00,KMDW,2026-05-09,1,,70.0,0,0.09354263473398992,0.0036687156236108187,0.008750224512976659,1.3459474326926118e-05,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",SKIP,NO,
18246,KXHIGHCHI-26MAY09-B76.5,2026-05-09 04:50:52.725863+00:00,KMDW,2026-05-09,1,76.0,78.0,1,0.12345679012345712,0.24314121446399595,0.7683279987806731,0.572835221243035,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,YES,248.01000000000002
18233,KXHIGHCHI-26MAY09-B70.5,2026-05-09 04:47:17.045605+00:00,KMDW,2026-05-09,1,70.0,72.0,0,0.13523633073498512,0.04997685560792453,0.01828886515066228,0.0024976860964553375,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,NO,2.059999999999999
18232,KXHIGHCHI-26MAY09-B74.5,2026-05-09 04:47:12.084798+00:00,KMDW,2026-05-09,1,74.0,76.0,0,0.26852592111723594,0.40756746202732014,0.07210617031186002,0.16611123610339104,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,NO,15.489999999999998
18231,KXHIGHCHI-26MAY09-T77,2026-05-09 04:47:08.248948+00:00,KMDW,2026-05-09,1,78.0,,0,0.10813963480125954,0.05464088357504182,0.011694180614949784,0.002985626157861275,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",SKIP,YES,
18230,KXHIGHCHI-26MAY09-B72.5,2026-05-09 04:46:54.246665+00:00,KMDW,2026-05-09,1,72.0,74.0,0,0.27044478570441866,0.24100486870210674,0.07314038211470893,0.05808334673811971,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,NO,7.700000000000001
18229,KXHIGHCHI-26MAY09-T70,2026-05-09 04:46:47.126300+00:00,KMDW,2026-05-09,1,,70.0,0,0.09419653751864354,0.0036687156236108187,0.00887298768050122,1.3459474326926118e-05,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",SKIP,NO,
18228,KXHIGHCHI-26MAY09-B76.5,2026-05-09 04:46:41.928581+00:00,KMDW,2026-05-09,1,76.0,78.0,1,0.12345679012345723,0.24314121446399595,0.7683279987806729,0.572835221243035,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,YES,248.01000000000002
18215,KXHIGHCHI-26MAY09-B70.5,2026-05-09 04:43:45.845938+00:00,KMDW,2026-05-09,1,70.0,72.0,0,0.13543631495858988,0.04997685560792453,0.018342995409562357,0.0024976860964553375,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,NO,1.7599999999999993
18214,KXHIGHCHI-26MAY09-B74.5,2026-05-09 04:43:37.765014+00:00,KMDW,2026-05-09,1,74.0,76.0,0,0.2675315849858759,0.40756746202732014,0.07157314896505496,0.16611123610339104,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,NO,15.489999999999998
18213,KXHIGHCHI-26MAY09-T77,2026-05-09 04:43:33.926871+00:00,KMDW,2026-05-09,1,78.0,,0,0.10741958050553757,0.05464088357504182,0.011538966275985668,0.002985626157861275,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",SKIP,YES,
18212,KXHIGHCHI-26MAY09-B72.5,2026-05-09 04:43:26.167571+00:00,KMDW,2026-05-09,1,72.0,74.0,0,0.2713591375053574,0.24100486870210674,0.07363578150765146,0.05808334673811971,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,NO,7.440000000000001
18211,KXHIGHCHI-26MAY09-T70,2026-05-09 04:43:15.765879+00:00,KMDW,2026-05-09,1,,70.0,0,0.09479659192118212,0.0036687156236108187,0.00898639383987113,1.3459474326926118e-05,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",SKIP,NO,
18210,KXHIGHCHI-26MAY09-B76.5,2026-05-09 04:43:11.051498+00:00,KMDW,2026-05-09,1,76.0,78.0,1,0.12345679012345712,0.24314121446399595,0.7683279987806731,0.572835221243035,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,YES,188.08
18197,KXHIGHCHI-26MAY09-B70.5,2026-05-09 04:39:52.324855+00:00,KMDW,2026-05-09,1,70.0,72.0,0,0.13564134142072293,0.04997685560792453,0.018398573502413126,0.0024976860964553375,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,NO,1.7599999999999993
18196,KXHIGHCHI-26MAY09-B74.5,2026-05-09 04:39:40.965592+00:00,KMDW,2026-05-09,1,74.0,76.0,0,0.2665121839454093,0.40756746202732014,0.07102874419135169,0.16611123610339104,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,NO,16.29
18195,KXHIGHCHI-26MAY09-T77,2026-05-09 04:39:32.646564+00:00,KMDW,2026-05-09,1,78.0,,0,0.10668137135016242,0.05464088357504182,0.011380914993151256,0.002985626157861275,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",SKIP,YES,
18194,KXHIGHCHI-26MAY09-B72.5,2026-05-09 04:39:23.206465+00:00,KMDW,2026-05-09,1,72.0,74.0,0,0.272296537555962,0.24100486870210674,0.07414540436496543,0.05808334673811971,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,NO,7.440000000000001
18193,KXHIGHCHI-26MAY09-T70,2026-05-09 04:39:18.566509+00:00,KMDW,2026-05-09,1,,70.0,0,0.09541177560428608,0.0036687156236108187,0.00910340692396264,1.3459474326926118e-05,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",SKIP,NO,
18192,KXHIGHCHI-26MAY09-B76.5,2026-05-09 04:39:14.006634+00:00,KMDW,2026-05-09,1,76.0,78.0,1,0.12345679012345723,0.24314121446399595,0.7683279987806729,0.572835221243035,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,YES,188.08
18179,KXHIGHCHI-26MAY09-T77,2026-05-09 04:35:56.405530+00:00,KMDW,2026-05-09,1,78.0,,0,0.1059964320836585,0.05464088357504182,0.011235243614465628,0.002985626157861275,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",SKIP,YES,
18178,KXHIGHCHI-26MAY09-B74.5,2026-05-09 04:35:52.489141+00:00,KMDW,2026-05-09,1,74.0,76.0,0,0.26556634387305766,0.40756746202732014,0.07052548299810311,0.16611123610339104,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,NO,16.29
18177,KXHIGHCHI-26MAY09-B70.5,2026-05-09 04:35:47.846789+00:00,KMDW,2026-05-09,1,70.0,72.0,0,0.13583157297442938,0.04997685560792453,0.018450216216707734,0.0024976860964553375,75.00846153846157,1.8680422636559488,"GFS:0.46,NBM:0.54",OPEN,NO,1.7599999999999993
