signal_id,ticker,ts,station,valid_date,lead_day,lower_f,upper_f,yes_won,original_p_yes,shadow_p_yes,original_brier,shadow_brier,shadow_mean_f,shadow_sigma_f,weights,shadow_action,shadow_side,shadow_pnl
56710,KXHIGHCHI-26MAY14-B64.5,2026-05-14 23:44:43.697226+00:00,KMDW,2026-05-14,0,64.0,66.0,1,0.6785557241055374,0.1947816462120756,0.10332642250531536,0.648376597276935,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,NO,-19.990000000000016
56709,KXHIGHCHI-26MAY14-B68.5,2026-05-14 23:44:43.132520+00:00,KMDW,2026-05-14,0,68.0,70.0,0,0.04749790411756209,0.08236837943550035,0.002256050895561122,0.006784549930830557,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-18.110000000000014
56708,KXHIGHCHI-26MAY14-T69,2026-05-14 23:44:42.556084+00:00,KMDW,2026-05-14,0,70.0,,0,0.038276558526420125,0.051933611717684736,0.001465094932626465,0.0026971000260432414,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-10.410000000000009
56707,KXHIGHCHI-26MAY14-B66.5,2026-05-14 23:44:41.974058+00:00,KMDW,2026-05-14,0,66.0,68.0,0,0.08919965493072732,0.14457573089073128,0.007956578439760826,0.02090214196258915,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56706,KXHIGHCHI-26MAY14-B62.5,2026-05-14 23:44:41.396142+00:00,KMDW,2026-05-14,0,62.0,64.0,0,0.01,0.20143710357420336,0.0001,0.04057690669636433,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56705,KXHIGHCHI-26MAY14-T62,2026-05-14 23:44:40.816089+00:00,KMDW,2026-05-14,0,,62.0,0,0.01,0.32490352816980467,0.0001,0.10556230261718705,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56675,KXHIGHCHI-26MAY14-B64.5,2026-05-14 23:39:21.360833+00:00,KMDW,2026-05-14,0,64.0,66.0,1,0.6785268522702341,0.1947816462120756,0.10334498471128388,0.648376597276935,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,NO,-19.990000000000016
56674,KXHIGHCHI-26MAY14-B68.5,2026-05-14 23:39:20.794059+00:00,KMDW,2026-05-14,0,68.0,70.0,0,0.04750504794639514,0.08236837943550035,0.0022567295803893007,0.006784549930830557,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-18.110000000000014
56673,KXHIGHCHI-26MAY14-T69,2026-05-14 23:39:20.196600+00:00,KMDW,2026-05-14,0,70.0,,0,0.038282387649436075,0.051933611717684736,0.0014655412041416958,0.0026971000260432414,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-10.410000000000009
56672,KXHIGHCHI-26MAY14-B66.5,2026-05-14 23:39:19.577199+00:00,KMDW,2026-05-14,0,66.0,68.0,0,0.08921555381418171,0.14457573089073128,0.007959415042371153,0.02090214196258915,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56671,KXHIGHCHI-26MAY14-T62,2026-05-14 23:39:18.997312+00:00,KMDW,2026-05-14,0,,62.0,0,0.01,0.32490352816980467,0.0001,0.10556230261718705,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56670,KXHIGHCHI-26MAY14-B62.5,2026-05-14 23:39:18.402919+00:00,KMDW,2026-05-14,0,62.0,64.0,0,0.01,0.20143710357420336,0.0001,0.04057690669636433,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56639,KXHIGHCHI-26MAY14-B64.5,2026-05-14 23:33:56.253171+00:00,KMDW,2026-05-14,0,64.0,66.0,1,0.6784978252082728,0.1947816462120756,0.10336364839581028,0.648376597276935,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,NO,-19.990000000000016
56638,KXHIGHCHI-26MAY14-B68.5,2026-05-14 23:33:55.698146+00:00,KMDW,2026-05-14,0,68.0,70.0,0,0.047512230183339985,0.08236837943550035,0.002257412016994683,0.006784549930830557,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-18.110000000000014
56637,KXHIGHCHI-26MAY14-B62.5,2026-05-14 23:33:55.095512+00:00,KMDW,2026-05-14,0,62.0,64.0,0,0.01,0.20143710357420336,0.0001,0.04057690669636433,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56636,KXHIGHCHI-26MAY14-T62,2026-05-14 23:33:54.506517+00:00,KMDW,2026-05-14,0,,62.0,0,0.01,0.32490352816980467,0.0001,0.10556230261718705,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56635,KXHIGHCHI-26MAY14-B66.5,2026-05-14 23:33:53.909768+00:00,KMDW,2026-05-14,0,66.0,68.0,0,0.08923153817646069,0.14457573089073128,0.007962267405337162,0.02090214196258915,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56634,KXHIGHCHI-26MAY14-T69,2026-05-14 23:33:53.313732+00:00,KMDW,2026-05-14,0,70.0,,0,0.038288248112173504,0.051933611717684736,0.0014659899434993579,0.0026971000260432414,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-10.410000000000009
56603,KXHIGHCHI-26MAY14-B64.5,2026-05-14 23:28:28.188777+00:00,KMDW,2026-05-14,0,64.0,66.0,1,0.6784684076711546,0.1947816462120756,0.10338256486552286,0.648376597276935,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,NO,-19.990000000000016
56602,KXHIGHCHI-26MAY14-B68.5,2026-05-14 23:28:27.626061+00:00,KMDW,2026-05-14,0,68.0,70.0,0,0.04751950903650829,0.08236837943550035,0.0022581037390707933,0.006784549930830557,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-18.110000000000014
56601,KXHIGHCHI-26MAY14-B62.5,2026-05-14 23:28:27.028369+00:00,KMDW,2026-05-14,0,62.0,64.0,0,0.01,0.20143710357420336,0.0001,0.04057690669636433,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56600,KXHIGHCHI-26MAY14-T62,2026-05-14 23:28:26.433229+00:00,KMDW,2026-05-14,0,,62.0,0,0.01,0.32490352816980467,0.0001,0.10556230261718705,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56599,KXHIGHCHI-26MAY14-B66.5,2026-05-14 23:28:25.803728+00:00,KMDW,2026-05-14,0,66.0,68.0,0,0.08924773756209851,0.14457573089073128,0.00796515865995321,0.02090214196258915,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56598,KXHIGHCHI-26MAY14-T69,2026-05-14 23:28:25.215813+00:00,KMDW,2026-05-14,0,70.0,,0,0.03829418741048567,0.051933611717684736,0.001466444789429399,0.0026971000260432414,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-10.410000000000009
56567,KXHIGHCHI-26MAY14-B64.5,2026-05-14 23:23:04.754753+00:00,KMDW,2026-05-14,0,64.0,66.0,1,0.6784393730985329,0.1947816462120756,0.10340123677326456,0.648376597276935,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,NO,-19.990000000000016
56566,KXHIGHCHI-26MAY14-B68.5,2026-05-14 23:23:04.178656+00:00,KMDW,2026-05-14,0,68.0,70.0,0,0.04752669313183403,0.08236837943550035,0.00225878656004752,0.006784549930830557,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-18.110000000000014
56565,KXHIGHCHI-26MAY14-B66.5,2026-05-14 23:23:03.561821+00:00,KMDW,2026-05-14,0,66.0,68.0,0,0.08926372606028045,0.14457573089073128,0.007968012790164791,0.02090214196258915,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56564,KXHIGHCHI-26MAY14-T62,2026-05-14 23:23:02.978455+00:00,KMDW,2026-05-14,0,,62.0,0,0.01,0.32490352816980467,0.0001,0.10556230261718705,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56563,KXHIGHCHI-26MAY14-B62.5,2026-05-14 23:23:02.367432+00:00,KMDW,2026-05-14,0,62.0,64.0,0,0.01,0.20143710357420336,0.0001,0.04057690669636433,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56562,KXHIGHCHI-26MAY14-T69,2026-05-14 23:23:01.749487+00:00,KMDW,2026-05-14,0,70.0,,0,0.03830004938959967,0.051933611717684736,0.001466893783245774,0.0026971000260432414,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-10.410000000000009
56530,KXHIGHCHI-26MAY14-B68.5,2026-05-14 23:17:41.192190+00:00,KMDW,2026-05-14,0,68.0,70.0,0,0.04753388127243067,0.08236837943550035,0.002259469868821535,0.006784549930830557,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-18.110000000000014
56529,KXHIGHCHI-26MAY14-B66.5,2026-05-14 23:17:40.582895+00:00,KMDW,2026-05-14,0,66.0,68.0,0,0.08927972356137803,0.14457573089073128,0.00797086903919608,0.02090214196258915,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56528,KXHIGHCHI-26MAY14-B64.5,2026-05-14 23:17:40.014320+00:00,KMDW,2026-05-14,0,64.0,66.0,1,0.6784103221769204,0.1947816462120756,0.10341992088235212,0.648376597276935,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,NO,-19.990000000000016
56527,KXHIGHCHI-26MAY14-B62.5,2026-05-14 23:17:39.436954+00:00,KMDW,2026-05-14,0,62.0,64.0,0,0.01,0.20143710357420336,0.0001,0.04057690669636433,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56526,KXHIGHCHI-26MAY14-T62,2026-05-14 23:17:38.825739+00:00,KMDW,2026-05-14,0,,62.0,0,0.01,0.32490352816980467,0.0001,0.10556230261718705,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56525,KXHIGHCHI-26MAY14-T69,2026-05-14 23:17:38.231912+00:00,KMDW,2026-05-14,0,70.0,,0,0.03830591466951786,0.051933611717684736,0.0014673430986683837,0.0026971000260432414,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-10.410000000000009
56494,KXHIGHCHI-26MAY14-T62,2026-05-14 23:12:14.214884+00:00,KMDW,2026-05-14,0,,62.0,0,0.01,0.32490352816980467,0.0001,0.10556230261718705,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56493,KXHIGHCHI-26MAY14-B62.5,2026-05-14 23:12:13.589561+00:00,KMDW,2026-05-14,0,62.0,64.0,0,0.01,0.20143710357420336,0.0001,0.04057690669636433,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56492,KXHIGHCHI-26MAY14-B68.5,2026-05-14 23:12:12.992072+00:00,KMDW,2026-05-14,0,68.0,70.0,0,0.047541180958904285,0.08236837943550035,0.0022601638869672834,0.006784549930830557,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-18.110000000000014
56491,KXHIGHCHI-26MAY14-B64.5,2026-05-14 23:12:12.374281+00:00,KMDW,2026-05-14,0,64.0,66.0,1,0.678380820441849,0.1947816462120756,0.10343889665965818,0.648376597276935,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,NO,-19.990000000000016
56490,KXHIGHCHI-26MAY14-T69,2026-05-14 23:12:11.812179+00:00,KMDW,2026-05-14,0,70.0,,0,0.03831187096710368,0.051933611717684736,0.0014677994570000017,0.0026971000260432414,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-10.410000000000009
56489,KXHIGHCHI-26MAY14-B66.5,2026-05-14 23:12:11.216447+00:00,KMDW,2026-05-14,0,66.0,68.0,0,0.08929596931239,0.14457573089073128,0.007973770135439297,0.02090214196258915,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56458,KXHIGHCHI-26MAY14-B68.5,2026-05-14 23:06:38.947937+00:00,KMDW,2026-05-14,0,68.0,70.0,0,0.04754868166901287,0.08236837943550035,0.0022608771284611203,0.006784549930830557,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-18.110000000000014
56457,KXHIGHCHI-26MAY14-B66.5,2026-05-14 23:06:38.355220+00:00,KMDW,2026-05-14,0,66.0,68.0,0,0.08931266244973039,0.14457573089073128,0.007976751673859481,0.02090214196258915,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56456,KXHIGHCHI-26MAY14-B64.5,2026-05-14 23:06:37.763092+00:00,KMDW,2026-05-14,0,64.0,66.0,1,0.6783505062683188,0.1947816462120756,0.1034583968178468,0.648376597276935,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,NO,-19.990000000000016
56455,KXHIGHCHI-26MAY14-B62.5,2026-05-14 23:06:37.194669+00:00,KMDW,2026-05-14,0,62.0,64.0,0,0.01,0.20143710357420336,0.0001,0.04057690669636433,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56454,KXHIGHCHI-26MAY14-T62,2026-05-14 23:06:36.586942+00:00,KMDW,2026-05-14,0,,62.0,0,0.01,0.32490352816980467,0.0001,0.10556230261718705,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56453,KXHIGHCHI-26MAY14-T69,2026-05-14 23:06:35.977166+00:00,KMDW,2026-05-14,0,70.0,,0,0.03831799129318496,0.051933611717684736,0.0014682684567445983,0.0026971000260432414,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-10.410000000000009
56423,KXHIGHCHI-26MAY14-B64.5,2026-05-14 23:01:09.101590+00:00,KMDW,2026-05-14,0,64.0,66.0,1,0.4304485540445923,0.1947816462120756,0.3243888495898956,0.648376597276935,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,NO,-19.990000000000016
56422,KXHIGHCHI-26MAY14-B68.5,2026-05-14 23:01:08.539374+00:00,KMDW,2026-05-14,0,68.0,70.0,0,0.04996999404215567,0.08236837943550035,0.0024970003045730734,0.006784549930830557,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-18.110000000000014
56421,KXHIGHCHI-26MAY14-B62.5,2026-05-14 23:01:07.918384+00:00,KMDW,2026-05-14,0,62.0,64.0,0,0.01,0.20143710357420336,0.0001,0.04057690669636433,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56420,KXHIGHCHI-26MAY14-T62,2026-05-14 23:01:07.311164+00:00,KMDW,2026-05-14,0,,62.0,0,0.01,0.32490352816980467,0.0001,0.10556230261718705,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56419,KXHIGHCHI-26MAY14-T69,2026-05-14 23:01:06.731063+00:00,KMDW,2026-05-14,0,70.0,,0,0.04029370039995598,0.051933611717684736,0.0016235822919214128,0.0026971000260432414,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-10.410000000000009
56418,KXHIGHCHI-26MAY14-B66.5,2026-05-14 23:01:06.116924+00:00,KMDW,2026-05-14,0,66.0,68.0,0,0.47764374637617896,0.14457573089073128,0.22814354845227156,0.02090214196258915,63.74591943359378,3.8453813234264023,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56388,KXHIGHCHI-26MAY14-B68.5,2026-05-14 22:55:43.327743+00:00,KMDW,2026-05-14,0,68.0,70.0,0,0.05010028565321936,0.08345027023910734,0.002510038622534178,0.006963947602980044,64.67621972656252,2.6686434395848737,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-18.380000000000013
56387,KXHIGHCHI-26MAY14-B64.5,2026-05-14 22:55:42.708503+00:00,KMDW,2026-05-14,0,64.0,66.0,1,0.4283181231211222,0.2900887263619094,0.3268201683517564,0.503974016438456,64.67621972656252,2.6686434395848737,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,NO,-19.990000000000016
56386,KXHIGHCHI-26MAY14-B66.5,2026-05-14 22:55:42.148496+00:00,KMDW,2026-05-14,0,66.0,68.0,0,0.47953757213508913,0.20345455844136695,0.2299562830892158,0.0413937573505716,64.67621972656252,2.6686434395848737,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56385,KXHIGHCHI-26MAY14-B62.5,2026-05-14 22:55:41.575112+00:00,KMDW,2026-05-14,0,62.0,64.0,0,0.01,0.2420123925978625,0.0001,0.05856999817094193,64.67621972656252,2.6686434395848737,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56384,KXHIGHCHI-26MAY14-T62,2026-05-14 22:55:40.935189+00:00,KMDW,2026-05-14,0,,62.0,0,0.01,0.1579692734295402,0.0001,0.024954291347856837,64.67621972656252,2.6686434395848737,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56383,KXHIGHCHI-26MAY14-T69,2026-05-14 22:55:40.356528+00:00,KMDW,2026-05-14,0,70.0,,0,0.040400013953452205,0.023024778930213596,0.0016321611274391328,0.0005301404447852079,64.67621972656252,2.6686434395848737,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-3.1200000000000028
56352,KXHIGHCHI-26MAY14-B62.5,2026-05-14 22:50:17.552282+00:00,KMDW,2026-05-14,0,62.0,64.0,0,0.01,0.2420123925978625,0.0001,0.05856999817094193,64.67621972656252,2.6686434395848737,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56351,KXHIGHCHI-26MAY14-B64.5,2026-05-14 22:50:16.931971+00:00,KMDW,2026-05-14,0,64.0,66.0,1,0.42846793127281035,0.2900887263619094,0.326648905583581,0.503974016438456,64.67621972656252,2.6686434395848737,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",SKIP,NO,
56350,KXHIGHCHI-26MAY14-B68.5,2026-05-14 22:50:16.297002+00:00,KMDW,2026-05-14,0,68.0,70.0,0,0.05009102777486834,0.08345027023910734,0.0025091110635426313,0.006963947602980044,64.67621972656252,2.6686434395848737,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-18.380000000000013
56349,KXHIGHCHI-26MAY14-T62,2026-05-14 22:50:15.652929+00:00,KMDW,2026-05-14,0,,62.0,0,0.01,0.1579692734295402,0.0001,0.024954291347856837,64.67621972656252,2.6686434395848737,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56348,KXHIGHCHI-26MAY14-B66.5,2026-05-14 22:50:15.060297+00:00,KMDW,2026-05-14,0,66.0,68.0,0,0.47940457597776376,0.20345455844136695,0.22982874746841947,0.0413937573505716,64.67621972656252,2.6686434395848737,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56347,KXHIGHCHI-26MAY14-T69,2026-05-14 22:50:14.466455+00:00,KMDW,2026-05-14,0,70.0,,0,0.04039245983744048,0.023024778930213596,0.001631550811719242,0.0005301404447852079,64.67621972656252,2.6686434395848737,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-3.1200000000000028
56315,KXHIGHCHI-26MAY14-B62.5,2026-05-14 22:44:47.583730+00:00,KMDW,2026-05-14,0,62.0,64.0,0,0.01,0.2420123925978625,0.0001,0.05856999817094193,64.67621972656252,2.6686434395848737,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56314,KXHIGHCHI-26MAY14-B66.5,2026-05-14 22:44:46.992837+00:00,KMDW,2026-05-14,0,66.0,68.0,0,0.4792698745791667,0.20345455844136695,0.22969961267913017,0.0413937573505716,64.67621972656252,2.6686434395848737,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-19.990000000000016
56313,KXHIGHCHI-26MAY14-B68.5,2026-05-14 22:44:46.428545+00:00,KMDW,2026-05-14,0,68.0,70.0,0,0.050081667970854706,0.08345027023910734,0.002508173466742934,0.006963947602980044,64.67621972656252,2.6686434395848737,"ECMWF:0.15,GFS:0.15,HRRR:0.40,NBM:0.30",OPEN,YES,-18.380000000000013
